"Timestamp"," Accel x"," Accel y"," Accel z"," Gyro x"," Gyro y"," Gyro z","Mag x","Mag y","Mag z","Light Intensity"
"436","-0.41284633","3.0645773","9.3017645","0.018633612","-0.04547489","-0.022123067","","","",""
"438","-0.43678248","3.0550532","9.268703","0.005850438","-0.045474954","-0.017862003","","","",""
"441","-0.47507787","3.074107","9.259255","-0.0026716809","-0.041213963","-0.011470413","","","",""
"443","-0.4655096","3.0836341","9.306485","-0.009063273","-0.0390835","-0.0061440854","","","",""
"444","","","","","","","-8.357364","-35.73974","-31.561447",""
"446","-0.47508684","3.026481","9.382052","-0.019715918","-0.032691978","-0.0018830221","","","",""
"448","-0.47987765","3.0645864","9.396221","-0.02291172","-0.027365727","0.0066390955","","","",""
"451","-0.44159132","3.0693507","9.363158","-0.029303312","-0.019908944","0.009834895","","","",""
"453","-0.52296376","3.0455377","9.438726","-0.032499112","-0.013517426","0.015161222","","","",""
"454","","","","","","","-8.384483","-35.55442","-31.568111",""
"456","-0.5325409","3.0741177","9.443448","-0.03676018","-0.014582753","0.018357022","","","",""
"458","-0.5134001","3.0503047","9.424555","-0.03995598","-0.012452288","0.019422295","","","",""
"461","-0.4799001","3.1026988","9.419831","-0.0367602","-0.008191297","0.025813885","","","",""
"463","-0.52298176","3.1217523","9.457615","-0.03676021","-7.345147E-4","0.03007495","","","",""
"465","","","","","","","-7.9158845","-35.958576","-31.462708",""
"466","-0.51819986","3.1265173","9.467059","-0.036760222","3.30686E-4","0.035401277","","","",""
"468","-0.49427262","3.0836523","9.481228","-0.03356444","0.0056569413","0.040727604","","","",""
"471","-0.46555904","3.1598613","9.476504","-0.034629714","0.007787405","0.04072761","","","",""
"473","-0.5182134","3.1789153","9.528456","-0.03569499","0.010983133","0.04392341","","","",""
"475","","","","","","","-8.321386","-36.12806","-30.62046",""
"476","-0.5086452","3.0979462","9.523732","-0.03356447","0.012048334","0.048184477","","","",""
"478","-0.4799316","3.1598666","9.467054","-0.031433955","0.014178798","0.05031501","","","",""
"481","-0.47036338","3.1884463","9.509561","-0.030368704","0.013113472","0.05244555","","","",""
"483","-0.44643617","3.1646335","9.4765","-0.02930345","0.017374462","0.054576084","","","",""
"485","","","","","","","-7.9812145","-36.336304","-30.660694",""
"486","-0.47037244","3.1455832","9.485945","-0.025042407","0.019504925","0.055641357","","","",""
"488","-0.499095","3.1741626","9.452882","-0.0197161","0.013113283","0.05990242","","","",""
"491","-0.5086722","3.1884532","9.429266","-0.011194003","0.008852165","0.06203296","","","",""
"493","-0.47517228","3.1789296","9.377312","-0.0026719053","3.2999495E-4","0.06416349","","","",""
"495","","","","","","","-7.6269083","-35.79324","-31.670877",""
"496","-0.54218566","3.1932201","9.287573","0.0026544016","-0.010322703","0.06522877","","","",""
"498","-0.5613355","3.1741698","9.292295","0.010111235","-0.020975402","0.067359306","","","",""
"501","-0.51826286","3.15512","9.273402","0.016502805","-0.036954414","0.068424575","","","",""
"503","-0.52305377","3.1789367","9.297017","0.025024904","-0.05293343","0.06735932","","","",""
"505","-0.4799811","3.2027533","9.249785","0.033547003","-0.06997771","0.06735933","-8.201817","-36.12097","-31.409143",""
"508","-0.42733568","3.2122805","9.348968","0.044199623","-0.08489146","0.06948987","","","",""
"510","-0.41776755","3.202757","9.443428","0.055917513","-0.09660943","0.07268567","","","",""
"511","","","","","","","","","",""
"513","-0.39384025","3.1694179","9.523718","0.069765925","-0.11045791","0.07162041","","","",""
"515","-0.4225629","3.1360786","9.4953785","0.079353295","-0.11365377","0.0694899","-8.645254","-36.641655","-31.156374",""
"518","-0.42256737","3.2075248","9.552055","0.09000591","-0.11365383","0.071620435","","","",""
"520","-0.36034936","3.2170527","9.5001","0.101723805","-0.117914945","0.0726857","","","",""
"523","-0.31727666","3.1884766","9.585114","0.11663748","-0.120045535","0.07268571","","","",""
"525","-0.3124948","3.2075303","9.622897","0.13261643","-0.12750244","0.07375099","-7.8646884","-36.33216","-31.294765",""
"528","-0.2598495","3.2027693","9.542604","0.14433432","-0.12963302","0.07268573","","","",""
"530","-0.21199054","3.193245","9.6087265","0.16031325","-0.13176362","0.067359425","","","",""
"533","-0.15934518","3.2075357","9.627618","0.1730964","-0.13069843","0.068424694","","","",""
"535","-0.21678588","3.2170637","9.608725","0.17948799","-0.12643743","0.063098386","-7.669248","-35.62265","-30.904491",""
"538","-0.14978147","3.2932723","9.594555","0.1901406","-0.12324169","0.055641554","","","",""
"540","-0.16414502","3.2551706","9.580384","0.19759743","-0.11898071","0.051380508","","","",""
"543","-0.18808125","3.3218539","9.599275","0.20079322","-0.109393395","0.04924999","","","",""
"545","-0.13543592","3.307567","9.556767","0.19866268","-0.09767557","0.04285842","-8.372583","-35.75447","-30.788397",""
"548","-0.16894484","3.2742276","9.580381","0.19866267","-0.092349306","0.038597375","","","",""
"550","-0.14980397","3.3075702","9.547319","0.19546686","-0.08169674","0.033271067","","","",""
"551","","","","","","","","","",""
"553","-0.1498085","3.2932827","9.485919","0.19227107","-0.0699789","0.027944759","","","",""
"555","-0.17374477","3.283759","9.485918","0.18481421","-0.055065278","0.027944768","-8.590416","-35.748024","-30.293304",""
"558","-0.17853558","3.3123386","9.377287","0.17522682","-0.038021125","0.023683723","","","",""
"560","-0.18811275","3.2980516","9.391456","0.16457418","-0.02097697","0.022618469","","","",""
"563","-0.12589476","3.29329","9.339501","0.151791","-0.006063344","0.016226897","","","",""
"565","-0.14025825","3.2694774","9.211978","0.13474678","0.0067197555","0.015161643","-8.5663395","-35.936287","-30.132029",""
"568","-0.14983547","3.2790048","9.178917","0.11983308","0.020568117","0.014096389","","","",""
"570","-0.21206246","3.3028214","9.112793","0.10065832","0.037612274","0.011965871","","","",""
"573","-0.2216397","3.2980602","9.098623","0.08787516","0.042938527","0.0077048265","","","",""
"575","-0.22643052","3.312351","8.956931","0.07189619","0.05039531","0.008770099","-8.983742","-35.905716","-30.069496",""
"578","-0.24079403","3.3504565","8.966376","0.056982487","0.050395247","0.0045090546","","","",""
"580","-0.23601222","3.269488","8.952207","0.04526458","0.05678677","0.0023785366","","","",""
"583","-0.2551621","3.2552009","8.9427595","0.029285617","0.06104776","0.002378546","","","",""
"585","-0.27431202","3.3028321","8.914419","0.019698232","0.062112957","0.0045090835","-8.832327","-35.553307","-29.95948",""
"588","-0.29824832","3.2885451","8.938034","0.011176115","0.055721313","0.0055743563","","","",""
"590","-0.3126118","3.2313917","8.805789","-0.002672322","0.050394934","0.0034438383","","","",""
"591","","","","","","","","","",""
"593","-0.32697538","3.2456822","8.87191","-0.007998651","0.03867697","0.007704902","","","",""
"595","-0.27911636","3.317128","8.900247","-0.011194452","0.028024271","0.008770174","-8.330519","-36.136894","-30.15663",""
"598","-0.28390723","3.2980783","8.9522","-0.018651307","0.019502101","0.010900711","","","",""
"600","-0.29348442","3.2980802","8.923861","-0.019716581","0.009914666","0.014096511","","","",""
"603","-0.28391623","3.274267","8.923861","-0.022912383","-0.0049990853","0.016227048","","","",""
"605","-0.2934934","3.3361871","8.938028","-0.026108183","-0.013521257","0.01729232","-8.164754","-37.245865","-30.271254",""
"607","-0.25999346","3.3695295","8.971089","-0.022912404","-0.025239218","0.015161802","","","",""
"610","-0.274357","3.3409538","9.032488","-0.019716624","-0.041218232","0.015161811","","","",""
"612","-0.28872058","3.369533","9.1033325","-0.021847162","-0.05187093","0.014096557","","","",""
"615","-0.25043422","3.3885868","9.1175","-0.018651381","-0.058262575","0.009835512","-8.441553","-37.399414","-30.681517",""
"617","-0.21214792","3.3695366","9.207237","-0.016520865","-0.064654216","0.007704995","","","",""
"620","-0.20736615","3.3838272","9.117498","-0.021847194","-0.07104587","0.0055744774","","","",""
"622","-0.16429353","3.407644","9.131666","-0.018651415","-0.07104593","2.4816892E-4","","","",""
"625","-0.20737514","3.3552532","9.197787","-0.016520899","-0.068915464","-0.0050781392","-8.577154","-36.472816","-30.71484",""
"627","-0.16430247","3.340966","9.240294","-0.020781962","-0.069980785","-0.007208657","","","",""
"630","-0.1738797","3.4219382","9.296969","-0.026108291","-0.06785032","-0.014665493","","","",""
"631","","","","","","","","","",""
"632","-0.18824321","3.4076512","9.3630905","-0.031434618","-0.064654596","-0.017861273","","","",""
"635","-0.14038424","3.307631","9.3300295","-0.03143463","-0.05293676","-0.018926527","-8.277365","-35.77095","-30.340202",""
"637","-0.15474777","3.283818","9.363089","-0.033565167","-0.045479976","-0.024252836","","","",""
"640","-0.22176117","3.269531","9.33475","-0.03995676","-0.039088458","-0.027448615","","","",""
"642","-0.20262022","3.2933474","9.344195","-0.04315256","-0.02630536","-0.024252817","","","",""
"645","-0.18826573","3.2552457","9.339471","-0.0452831","-0.015652789","-0.023187542","-8.187958","-35.58149","-30.98094",""
"647","-0.20262922","3.2981138","9.325301","-0.052739955","-0.012457062","-0.025318064","","","",""
"650","-0.23613821","3.2838268","9.367807","-0.059131544","-0.008196069","-0.027448578","","","",""
"652","-0.20742457","3.2457252","9.353638","-0.06339261","-0.0071308683","-0.03064436","","","",""
"655","-0.18349741","3.2933562","9.457543","-0.064457886","-0.0039351415","-0.02744856","-8.233066","-35.202015","-31.4581",""
"657","-0.19786091","3.3171728","9.466988","-0.06552316","-0.0018046774","-0.034905396","","","",""
"660","-0.22658356","3.3219378","9.500049","-0.061262116","-0.0028700032","-0.033840127","","","",""
"662","-0.20744261","3.2885988","9.528386","-0.05806634","3.2572437E-4","-0.033840116","","","",""
"665","-0.2457379","3.3076527","9.542554","-0.053805295","0.0024561887","-0.034905367","-8.599272","-35.54503","-31.227627",""
"667","-0.22181065","3.2981284","9.551999","-0.04421793","0.007782443","-0.03490536","","","",""
"670","-0.22660154","3.307656","9.518937","-0.033565305","0.008847645","-0.03384009","","","",""
"671","","","","","","","","","",""
"672","-0.240965","3.264791","9.533105","-0.029304262","0.005651791","-0.03490534","","","",""
"675","-0.25054222","3.264793","9.495319","-0.022912692","-7.39853E-4","-0.03597059","-8.762867","-35.909218","-30.719202",""
"677","-0.2792648","3.245743","9.533103","-0.014390595","-0.008196761","-0.032774795","","","",""
"680","-0.29841477","3.2409816","9.547272","-0.0037379707","-0.013523141","-0.033840053","","","",""
"682","-0.24098298","3.2362204","9.589778","0.006914654","-0.018849522","-0.034905303","","","",""
"685","-0.21705574","3.2409852","9.561439","0.02395886","-0.025241164","-0.037035823","-8.401661","-36.308678","-30.443552",""
"687","-0.25056475","3.2171726","9.589776","0.033546224","-0.02843702","-0.035970546","","","",""
"690","-0.25535557","3.1838334","9.594499","0.043133583","-0.03695919","-0.03064422","","","",""
"692","-0.2840782","3.1695464","9.594498","0.049525153","-0.039089777","-0.030644212","","","",""
"695","-0.2792963","3.193363","9.542542","0.062308308","-0.036959313","-0.026383147","-8.62835","-36.099236","-30.882782",""
"697","-0.26015544","3.1838388","9.452804","0.069765136","-0.036959376","-0.024252612","","","",""
"700","-0.2793053","3.250522","9.419742","0.075091444","-0.04228576","-0.026383128","","","",""
